time,ssp119 - base,ssp119 - sce1,ssp119 - sce2,ssp119 - sce3,ssp119 - sce4,ssp119 - sce5,ssp119 - sce6,ssp126 - base,ssp126 - sce1,ssp126 - sce2,ssp126 - sce3,ssp126 - sce4,ssp126 - sce5,ssp126 - sce6,ssp534 - base,ssp534 - sce1,ssp534 - sce2,ssp534 - sce3,ssp534 - sce4,ssp534 - sce5,ssp534 - sce6,ssp434 - base,ssp434 - sce1,ssp434 - sce2,ssp434 - sce3,ssp434 - sce4,ssp434 - sce5,ssp434 - sce6,ssp245 - base,ssp245 - sce1,ssp245 - sce2,ssp245 - sce3,ssp245 - sce4,ssp245 - sce5,ssp245 - sce6,ssp460 - base,ssp460 - sce1,ssp460 - sce2,ssp460 - sce3,ssp460 - sce4,ssp460 - sce5,ssp460 - sce6,ssp370 - base,ssp370 - sce1,ssp370 - sce2,ssp370 - sce3,ssp370 - sce4,ssp370 - sce5,ssp370 - sce6,ssp585 - base,ssp585 - sce1,ssp585 - sce2,ssp585 - sce3,ssp585 - sce4,ssp585 - sce5,ssp585 - sce6
2086.5,840.6383490422741,824.8411213159561,816.3020752072334,810.1722753718495,793.7041258364916,795.50341796875,771.1061599552631,1583.6707773469388,1567.8735466897488,1559.3345044851303,1553.2046859264374,1536.736539363861,1538.5358333587646,1514.1385774612427,2093.2152142375708,2077.4179974272847,2068.8789432644844,2062.749117001891,2046.2810010164976,2048.080264657736,2023.68302282691,1590.7383272647858,1574.9410927444696,1566.4020489156246,1560.272236570716,1543.8040828704834,1545.6033815145493,1521.2061214447021,2986.7777976989746,2970.9805603027344,2962.4415283203125,2956.3117122650146,2939.843593597412,2941.6428604125977,2917.24560546875,3313.3173217773438,3297.520050048828,3288.9810218811035,3282.8512268066406,3266.3830909729004,3268.1823768615723,3243.7851066589355,4528.165367126465,4512.368103027344,4503.829078674316,4497.699268341064,4481.231086730957,4483.030429840088,4458.633129119873,6322.260402679443,6306.463188171387,6297.924114227295,6291.7943115234375,6275.326137542725,6277.125434875488,6252.728179931641
2087.5,835.8449816564098,822.1521288156509,814.750582754612,809.437345571816,795.1629460602999,796.7225505113602,775.5752928555012,1581.4945397637784,1567.801683858037,1560.4001415967941,1555.086885690689,1540.8124890327454,1542.3720955848694,1521.2248396873474,2078.0754265636206,2064.3825846388936,2056.9810312390327,2051.6677676290274,2037.3934010714293,2038.952977746725,2017.8057354390621,1585.7323677539825,1572.039508357644,1564.6379643380642,1559.324714705348,1545.0503109693527,1546.6099220514297,1525.4626622200012,3012.578908920288,2998.8860454559326,2991.48451423645,2986.1712608337402,2971.8968925476074,2973.456470489502,2952.3092155456543,3349.057487487793,3335.3645935058594,3327.963062286377,3322.649829864502,3308.37544631958,3309.935047149658,3288.787773132324,4608.012413024902,4594.319526672363,4586.917999267578,4581.604755401611,4567.330322265625,4568.889980316162,4547.742671966553,6455.755016326904,6442.062187194824,6434.660610198975,6429.347351074219,6415.072948455811,6416.632545471191,6395.485305786133
2088.5,830.7217039922252,819.133226275444,812.8691801428795,808.3725054934621,796.2918562442064,797.6117730736732,779.7145154774189,1578.7587056420743,1567.1702247411013,1560.9061824679375,1556.4094890356064,1544.328842639923,1545.648761510849,1527.7515058517456,2062.6357283443213,2051.0472613051534,2044.783208668232,2040.2865067571402,2028.2058905810118,2029.525779336691,2011.628537505865,1579.9617607593536,1568.3732764869928,1562.109232276678,1557.6125451773405,1545.531891644001,1546.851815149188,1528.954555273056,3037.4062824249268,3025.817792892456,3019.553762435913,3015.057071685791,3002.976453781128,3004.2963428497314,2986.3990898132324,3384.1138038635254,3372.5252838134766,3366.2612533569336,3361.7645835876465,3349.6839485168457,3351.003860473633,3333.106590270996,4688.296226501465,4676.707710266113,4670.443687438965,4665.947002410889,4653.866325378418,4655.186290740967,4637.288990020752,6589.362880706787,6577.7744216918945,6571.510341644287,6567.013641357422,6554.932994842529,6556.252891540527,6538.355667114258
2089.5,825.2685160497203,815.690070271492,810.5125278830528,806.7958077862859,796.8105586320162,797.9015337228775,783.1085722744465,1575.4632749818265,1565.8848261386156,1560.7072874754667,1556.9905486106873,1547.0053024291992,1548.0962793827057,1533.3033199310303,2046.8961195796728,2037.3176842406392,2032.1401355862617,2028.423387631774,2018.4381722658873,2019.529119104147,2004.736173003912,1573.426505804062,1563.8480532318354,1558.6705130040646,1554.9537805765867,1544.9685271978378,1546.0595089644194,1531.2665452957153,3061.2599182128906,3051.681463241577,3046.5039348602295,3042.7871990203857,3032.80198097229,3033.8929290771484,3019.0999717712402,3418.4862670898438,3408.9077796936035,3403.730251312256,3400.0135383605957,3390.0283012390137,3391.119270324707,3376.3262977600098,4769.016799926758,4759.438316345215,4754.260795593262,4750.54407119751,4740.558792114258,4741.649814605713,4726.85680770874,6723.083980560303,6713.505561828613,6708.327968597412,6704.611236572266,6694.625988006592,6695.716941833496,6680.924011230469
2090.5,819.4915304044262,811.7318099737167,807.5373618006706,804.5263633206487,796.4370825737715,797.3209055662155,785.3367858231068,1571.9124465249479,1564.152722671628,1559.9582785218954,1556.9472612068057,1548.857983469963,1549.7418081760406,1537.7576904296875,2030.9598593562841,2023.200149603188,2019.005696117878,2015.9946690648794,2007.9054221361876,2008.789216607809,1996.8051126897335,1566.175342798233,1558.4156153351068,1554.221169322729,1551.2101587504148,1543.1208735704422,1544.0047032088041,1532.0205814242363,3084.3158855438232,3076.556158065796,3072.3617210388184,3069.350709915161,3061.261459350586,3062.1452560424805,3050.161138534546,3452.1430130004883,3444.3832473754883,3440.1888160705566,3437.1778259277344,3429.0885581970215,3429.972370147705,3417.9882431030273,4850.199485778809,4842.439735412598,4838.245300292969,4835.234294891357,4827.144989013672,4828.028858184814,4816.044696807861,6856.701564788818,6848.941871643066,6844.747371673584,6841.736373901367,6833.647075653076,6834.530891418457,6822.546798706055
2091.5,813.3970303395763,807.2647279500961,803.9499651789665,801.5704552605748,795.1777108162642,795.876171708107,786.4054392874241,1568.4188680909574,1562.2865622788668,1558.971803829074,1556.5922749862075,1550.1995335817337,1550.8979960680008,1541.427265882492,2014.9330782741308,2008.8007870391011,2005.4860189557076,2003.1064807027578,1996.713769838214,1997.4122024476528,1987.941486209631,1558.2583644390106,1552.1260550171137,1548.8112948834896,1546.431772634387,1540.0390239953995,1540.7374917715788,1531.2667571902275,3106.755142211914,3100.622833251953,3097.3080825805664,3094.9285583496094,3088.5358448028564,3089.2342796325684,3079.7635498046875,3485.0512924194336,3478.9189453125,3475.6041984558105,3473.224697113037,3466.8319664001465,3467.530414581299,3458.0596771240234,4931.870338439941,4925.738006591797,4922.42325592041,4920.043743133545,4913.650978088379,4914.349475860596,4904.878704071045,6989.992870330811,6983.8605880737305,6980.54577255249,6978.166275024414,6971.773509979248,6972.471961975098,6963.001266479492
2092.5,806.9850149014965,802.2888239622116,799.7503377795219,797.9280836060643,793.032443806529,793.5673321485519,786.31453230232,1564.982539679855,1560.2863453179598,1557.7478633373976,1555.9255902394652,1551.029953300953,1551.5648432970047,1544.3120458126068,1998.8157763332129,1994.1195965483785,1991.5811060070992,1989.7588225454092,1984.8632163256407,1985.3980766236782,1978.1452930867672,1549.6755712032318,1544.979372754693,1542.4408887326717,1540.6186227053404,1535.722978234291,1536.257873699069,1529.00507158041,3128.577688217163,3123.8814907073975,3121.3430156707764,3119.520746231079,3114.6251373291016,3115.159999847412,3107.907201766968,3517.2111053466797,3512.5148696899414,3509.9763984680176,3508.154155731201,3503.2585258483887,3503.7934036254883,3496.540599822998,5014.029357910156,5009.333137512207,5006.794662475586,5004.972408294678,5000.07674407959,5000.611667633057,4993.358829498291,7122.95788192749,7118.2617111206055,7115.72318649292,7113.900939941406,7109.005275726318,7109.540153503418,7102.287399291992
2093.5,800.2554845670238,796.8040989637375,794.9384796023369,793.5992481186986,790.0012813061476,790.3943868875504,785.0640647634864,1561.6034615300596,1558.1520720273256,1556.286457106471,1554.9472066387534,1551.3492425978184,1551.74234983325,1546.4120302200317,1982.6079535335302,1979.1565771773458,1977.2909544110298,1975.9516945928335,1972.3537606447935,1972.746838182211,1967.4165333211422,1540.4269626140594,1536.975568547845,1535.1099518239498,1533.7707084864378,1530.1727367639542,1530.565849468112,1525.2355253100395,3149.7835216522217,3146.3321285247803,3144.466522216797,3143.127275466919,3139.52933883667,3139.9224185943604,3134.592098236084,3548.6224517822266,3545.1710166931152,3543.3054161071777,3541.9661979675293,3538.368236541748,3538.761333465576,3533.431007385254,5096.676544189453,5093.225120544434,5091.359512329102,5090.020282745361,5086.422294616699,5086.815433502197,5081.4850730896,7255.5966148376465,7252.1452560424805,7250.279598236084,7248.940368652344,7245.342388153076,7245.735481262207,7240.405197143555
2094.5,793.2084402898327,790.8105524778366,789.5143911242485,788.583949752152,786.0842237919569,786.3573361635208,782.6540374979377,1558.2816334031522,1555.8837419301271,1554.5875848978758,1553.6571243032813,1551.1574012488127,1551.4305154383183,1547.7272193431854,1966.3096079677343,1963.9117308333516,1962.6155670285225,1961.6850958913565,1959.1854027956724,1959.4584880769253,1955.7552059590816,1530.5125386714935,1528.1146428734064,1526.8184841573238,1525.8880304545164,1523.3882995843887,1523.6614190787077,1519.9581186175346,3170.3726444244385,3167.97474861145,3166.6786003112793,3165.7481422424316,3163.248447418213,3163.5215339660645,3159.818239212036,3579.2853298187256,3576.887393951416,3575.591251373291,3574.6608238220215,3572.161102294922,3572.4342079162598,3568.7309036254883,5179.8118896484375,5177.413970947266,5176.117813110352,5175.187381744385,5172.687629699707,5172.960781097412,5169.257442474365,7387.909069061279,7385.511207580566,7384.215007781982,7383.284561157227,7380.784816741943,7381.057929992676,7377.354675292969
2095.5,785.8438811162487,784.3081840276718,783.4780723452568,782.8821875527501,781.2812705487013,781.4561802148819,779.0844502672553,1555.017055299133,1553.4813545495272,1552.651246830821,1552.0553431734443,1550.4544292539358,1550.6293401420116,1548.2576131224632,1949.9207434505224,1948.385057516396,1947.5549429059029,1946.9590283483267,1945.358144685626,1945.5330263078213,1943.1613129079342,1519.932299375534,1518.396593824029,1517.5664852559566,1516.970588132739,1515.3696666955948,1515.5445825308561,1513.1728512644768,3190.345054626465,3188.8093490600586,3187.9792499542236,3187.3833503723145,3185.7824630737305,3185.957347869873,3183.585620880127,3609.1997413635254,3607.6639976501465,3606.833902359009,3606.238031387329,3604.637119293213,3604.812023162842,3602.440288543701,5263.435401916504,5261.899673461914,5261.069564819336,5260.473690032959,5258.872749328613,5259.047695159912,5256.675930023193,7519.8952293396,7518.359565734863,7517.529415130615,7516.933532714844,7515.332592010498,7515.507499694824,7513.135818481445
2096.5,778.161807523109,777.2969940900803,776.8295227885246,776.493961520493,775.5924215763807,775.6909180879593,774.3553028330207,1551.809727218002,1550.9449106007814,1550.477443024516,1550.141863130033,1549.240326628089,1549.3388241231441,1548.003211647272,1933.4413561671972,1932.5765553191304,1932.1090810894966,1931.7734891027212,1930.8719834536314,1930.9704519212246,1929.6348532140255,1508.686244726181,1507.8214233070612,1507.3539551198483,1507.0183815211058,1506.116837143898,1506.2153398245573,1504.879723250866,3209.700752258301,3208.835931777954,3208.3684730529785,3208.03289604187,3207.1313858032227,3207.2298583984375,3205.8942470550537,3638.365686416626,3637.500825881958,3637.0333709716797,3636.697822570801,3635.796287536621,3635.8947792053223,3634.5591621398926,5347.547073364258,5346.682235717773,5346.214767456055,5345.879207611084,5344.977653503418,5345.076183319092,5343.740528106689,7651.555126190186,7650.690330505371,7650.222820281982,7649.887268066406,7648.98571395874,7649.084205627441,7647.748626708984
2097.5,770.1622190335765,769.776982665062,769.568742454052,769.4192716553807,769.0176773518324,769.0615502595901,768.4665951952338,1548.6596496365964,1548.27441008389,1548.0661735981703,1547.9166844114661,1547.5150936692953,1547.5589673221111,1546.964014917612,1916.8714480251074,1916.486225195229,1916.277982532978,1916.128481015563,1915.7269210070372,1915.7707649171352,1915.1758268773556,1496.7743747234344,1496.389131322503,1496.1808937489986,1496.0314106196165,1495.6298118829727,1495.6736909598112,1495.078734099865,3228.439739227295,3228.054494857788,3227.8462677001953,3227.696783065796,3227.295217514038,3227.339065551758,3226.744115829468,3666.7831649780273,3666.397882461548,3666.189655303955,3666.0401973724365,3665.638608932495,3665.68247795105,3665.0875186920166,5432.146919250488,5431.761650085449,5431.553421020508,5431.403949737549,5431.002342224121,5431.046245574951,5430.451251983643,7782.888729095459,7782.503517150879,7782.295238494873,7782.145782470703,7781.744167327881,7781.788032531738,7781.193115234375
2098.5,761.8451156476513,761.7481492757797,761.6957313418388,761.6581189110875,761.5570378750563,761.5680772066116,761.4183273538947,1545.566822078079,1545.4698527604342,1545.417438313365,1545.3798070177436,1545.2787302583456,1545.2897696197033,1545.1400227844715,1900.2110209316015,1900.1140690520406,1900.0616453289986,1900.0240021795034,1899.9229573458433,1899.9339672029018,1899.7842348515987,1484.1966903209686,1484.0997169166803,1484.0473020970821,1484.0096763819456,1483.908590912819,1483.9196359366179,1483.7698847651482,3246.5620155334473,3246.465042114258,3246.4126358032227,3246.375009536743,3246.2739582061768,3246.2849712371826,3246.135227203369,3694.452175140381,3694.3551635742188,3694.302759170532,3694.265157699585,3694.164083480835,3694.1751194000244,3694.025365829468,5517.234924316406,5517.137924194336,5517.085517883301,5517.047908782959,5516.946815490723,5516.95788192749,5516.808094024658,7913.896053314209,7913.799110412598,7913.746639251709,7913.709045410156,7913.60795211792,7913.618980407715,7913.469268798828
2099.5,753.210496888496,753.2104943990707,753.2104894518852,753.2105023339391,753.2105031460524,753.2104979753494,753.2104997858405,1542.5312443040311,1542.5312388688326,1542.5312371701002,1542.5312307104468,1542.5312357991934,1542.5312308967113,1542.5312350094318,1883.4600710719824,1883.4600830748677,1883.4600732922554,1883.4600545018911,1883.4600915163755,1883.46005782485,1883.4600752294064,1470.9531905651093,1470.9531810432673,1470.9531792104244,1470.9531778544188,1470.9531742334366,1470.9531747549772,1470.9531752467155,3264.067581176758,3264.0675716400146,3264.0675773620605,3264.0675773620605,3264.0676078796387,3264.067575454712,3264.067581176758,3721.372718811035,3721.3726711273193,3721.3726806640625,3721.372703552246,3721.3727111816406,3721.3727016448975,3721.372699737549,5602.811096191406,5602.811050415039,5602.811058044434,5602.81107711792,5602.811073303223,5602.811084747314,5602.811054229736,8044.577098846436,8044.577125549316,8044.577068328857,8044.577087402344,8044.577068328857,8044.57706451416,8044.577102661133
2100.5,744.3882016995922,744.3881992101669,744.3881942629814,744.3882071450353,744.3882079571486,744.3882027864456,744.3882045969367,1539.4979393742979,1539.4979339390993,1539.497932240367,1539.4979257807136,1539.49793086946,1539.497925966978,1539.4979300796986,1866.6364950984716,1866.636507101357,1866.6364973187447,1866.6364785283804,1866.6365155428648,1866.6364818513393,1866.6364992558956,1457.3454778194427,1457.3454682976007,1457.345466464758,1457.3454651087523,1457.34546148777,1457.3454620093107,1457.345462501049,3281.186212539673,3281.1862030029297,3281.1862087249756,3281.1862087249756,3281.1862392425537,3281.186206817627,3281.186212539673,3747.808813095093,3747.808765411377,3747.80877494812,3747.8087978363037,3747.8088054656982,3747.808795928955,3747.8087940216064,5688.334701538086,5688.334655761719,5688.334663391113,5688.3346824646,5688.334678649902,5688.334690093994,5688.334659576416,8174.645839691162,8174.645866394043,8174.645809173584,8174.64582824707,8174.645809173584,8174.645805358887,8174.645843505859
2101.5,735.5116748670116,735.5116723775864,735.5116674304008,735.5116803124547,735.511681124568,735.511675953865,735.5116777643561,1536.4104025624692,1536.4103971272707,1536.4103954285383,1536.410388968885,1536.4103940576315,1536.4103891551495,1536.41039326787,1849.7586874812841,1849.7586994841695,1849.7586897015572,1849.758670911193,1849.7587079256773,1849.7586742341518,1849.7586916387081,1443.6835343837738,1443.6835248619318,1443.683523029089,1443.6835216730833,1443.6835180521011,1443.6835185736418,1443.68351906538,3298.154067993164,3298.154058456421,3298.154064178467,3298.154064178467,3298.154094696045,3298.154062271118,3298.154067993164,3774.0318126678467,3774.031764984131,3774.031774520874,3774.0317974090576,3774.031805038452,3774.031795501709,3774.0317935943604,5773.25,5773.249954223633,5773.249961853027,5773.249980926514,5773.249977111816,5773.249988555908,5773.24995803833,8303.808330535889,8303.80835723877,8303.80830001831,8303.808319091797,8303.80830001831,8303.808296203613,8303.808334350586
2102.5,726.5809163907543,726.580913901329,726.5809089541435,726.5809218361974,726.5809226483107,726.5809174776077,726.5809192880988,1533.2686341069639,1533.2686286717653,1533.268626973033,1533.2686205133796,1533.2686256021261,1533.268620699644,1533.2686248123646,1832.8266482204199,1832.8266602233052,1832.826650440693,1832.8266316503286,1832.826668664813,1832.8266349732876,1832.8266523778439,1429.9673583507538,1429.9673488289118,1429.967346996069,1429.9673456400633,1429.9673420190811,1429.9673425406218,1429.96734303236,3314.97114944458,3314.971139907837,3314.971145629883,3314.971145629883,3314.971176147461,3314.971143722534,3314.97114944458,3800.0417156219482,3800.0416679382324,3800.0416774749756,3800.041700363159,3800.0417079925537,3800.0416984558105,3800.041696548462,5857.556983947754,5857.556938171387,5857.556945800781,5857.556964874268,5857.55696105957,5857.556972503662,5857.556941986084,8432.064556121826,8432.064582824707,8432.064525604248,8432.064544677734,8432.064525604248,8432.06452178955,8432.064559936523
