time,ssp585 - sce6,ssp370 - sce6,ssp460 - sce6,ssp245 - sce6,ssp434 - sce6,ssp534 - sce6,ssp126 - sce6,ssp119 - sce6,ssp585 - sce5,ssp370 - sce5,ssp460 - sce5,ssp245 - sce5,ssp434 - sce5,ssp534 - sce5,ssp126 - sce5,ssp119 - sce5,ssp585 - sce4,ssp370 - sce4,ssp460 - sce4,ssp245 - sce4,ssp434 - sce4,ssp534 - sce4,ssp126 - sce4,ssp119 - sce4,ssp585 - sce3,ssp370 - sce3,ssp460 - sce3,ssp245 - sce3,ssp434 - sce3,ssp534 - sce3,ssp126 - sce3,ssp119 - sce3,ssp585 - sce2,ssp370 - sce2,ssp460 - sce2,ssp245 - sce2,ssp434 - sce2,ssp534 - sce2,ssp126 - sce2,ssp119 - sce2,ssp585 - sce1,ssp370 - sce1,ssp460 - sce1,ssp245 - sce1,ssp434 - sce1,ssp534 - sce1,ssp126 - sce1,ssp119 - sce1
2015.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.5,5.817413330078125e-05,0.00014972686767578125,-0.0001888275146484375,-0.00010204315185546875,-9.250640869140625e-05,-6.29425048828125e-05,4.76837158203125e-06,9.72747802734375e-05,5.817413330078125e-05,0.00014972686767578125,-0.0001888275146484375,-0.00010204315185546875,-9.250640869140625e-05,-6.29425048828125e-05,4.76837158203125e-06,9.72747802734375e-05,2.384185791015625e-05,-7.343292236328125e-05,-5.054473876953125e-05,-6.198883056640625e-05,1.9073486328125e-05,-0.00029277801513671875,-2.86102294921875e-06,0.00019073486328125,2.384185791015625e-05,-7.343292236328125e-05,-5.054473876953125e-05,-6.198883056640625e-05,1.9073486328125e-05,-0.00029277801513671875,-2.86102294921875e-06,0.00019073486328125,1.239776611328125e-05,-9.5367431640625e-05,-0.0001220703125,-2.193450927734375e-05,4.00543212890625e-05,0.000133514404296875,-4.1961669921875e-05,8.96453857421875e-05,1.239776611328125e-05,-9.5367431640625e-05,-0.0001220703125,-2.193450927734375e-05,4.00543212890625e-05,0.000133514404296875,-4.1961669921875e-05,8.96453857421875e-05
2021.5,0.0005617141723632812,0.0005550384521484375,-0.00017261505126953125,0.000301361083984375,0.0001201629638671875,0.000247955322265625,0.00032138824462890625,0.0007505416870117188,0.0005617141723632812,0.0005550384521484375,-0.00017261505126953125,0.000301361083984375,0.0001201629638671875,0.000247955322265625,0.00032138824462890625,0.0007505416870117188,0.0008029937744140625,0.00039005279541015625,-6.29425048828125e-05,0.0005893707275390625,0.000823974609375,-0.0005855560302734375,0.0003662109375,0.0012559890747070312,0.0008029937744140625,0.00039005279541015625,-6.29425048828125e-05,0.0005893707275390625,0.000823974609375,-0.0005855560302734375,0.0003662109375,0.0012559890747070312,0.00046539306640625,0.00019741058349609375,0.00035953521728515625,0.00063323974609375,-9.632110595703125e-05,0.00019931793212890625,-0.00020599365234375,0.00043487548828125,0.00046539306640625,0.00019741058349609375,0.00035953521728515625,0.00063323974609375,-9.632110595703125e-05,0.00019931793212890625,-0.00020599365234375,0.00043487548828125
2022.5,0.0015935897827148438,0.0015134811401367188,0.00046825408935546875,0.001483917236328125,0.0010223388671875,0.0001621246337890625,0.00147247314453125,0.0014867782592773438,0.0015935897827148438,0.0015134811401367188,0.00046825408935546875,0.001483917236328125,0.0010223388671875,0.0001621246337890625,0.00147247314453125,0.0014867782592773438,0.001300811767578125,0.0008373260498046875,0.0008687973022460938,0.0014276504516601562,0.0013294219970703125,-0.0003299713134765625,0.0006122589111328125,0.0015087127685546875,0.001300811767578125,0.0008373260498046875,0.0008687973022460938,0.0014276504516601562,0.0013294219970703125,-0.0003299713134765625,0.0006122589111328125,0.0015087127685546875,0.000408172607421875,0.00011920928955078125,0.0008802413940429688,0.000766754150390625,-7.915496826171875e-05,-0.00043392181396484375,-7.62939453125e-05,0.0004863739013671875,0.000408172607421875,0.00011920928955078125,0.0008802413940429688,0.000766754150390625,-7.915496826171875e-05,-0.00043392181396484375,-7.62939453125e-05,0.0004863739013671875
2023.5,0.0031566619873046875,0.0034646987915039062,0.0021848678588867188,0.003930091857910156,0.001949310302734375,0.002223968505859375,0.0029802322387695312,0.0033674240112304688,0.0031566619873046875,0.0034646987915039062,0.0021848678588867188,0.003930091857910156,0.001949310302734375,0.002223968505859375,0.0029802322387695312,0.0033674240112304688,0.0023069381713867188,0.0021009445190429688,0.0020418167114257812,0.0028238296508789062,0.0016450881958007812,0.0004911422729492188,0.0011587142944335938,0.0025339126586914062,0.0023069381713867188,0.0021009445190429688,0.0020418167114257812,0.0028238296508789062,0.0016450881958007812,0.0004911422729492188,0.0011587142944335938,0.0025339126586914062,0.000308990478515625,0.0015649795532226562,0.0014638900756835938,0.0019311904907226562,0.00034332275390625,0.0006694793701171875,0.00022125244140625,0.001300811767578125,0.000308990478515625,0.0015649795532226562,0.0014638900756835938,0.0019311904907226562,0.00034332275390625,0.0006694793701171875,0.00022125244140625,0.001300811767578125
2024.5,0.005145072937011719,0.006026268005371094,0.0048007965087890625,0.0066699981689453125,0.0038919448852539062,0.005658149719238281,0.005637168884277344,0.007091522216796875,0.005145072937011719,0.006026268005371094,0.0048007965087890625,0.0066699981689453125,0.0038919448852539062,0.005658149719238281,0.005637168884277344,0.007091522216796875,0.0030345916748046875,0.004118919372558594,0.004530906677246094,0.004222869873046875,0.0029239654541015625,0.003437042236328125,0.0034074783325195312,0.004413604736328125,0.0030345916748046875,0.004118919372558594,0.004530906677246094,0.004222869873046875,0.0029239654541015625,0.003437042236328125,0.0034074783325195312,0.004413604736328125,0.00024318695068359375,0.0028219223022460938,0.0023937225341796875,0.00255584716796875,0.0007228851318359375,0.0023651123046875,0.0009336471557617188,0.0038909912109375,0.00024318695068359375,0.0028219223022460938,0.0023937225341796875,0.00255584716796875,0.0007228851318359375,0.0023651123046875,0.0009336471557617188,0.0038909912109375
