time,ssp119 - sce1,ssp119 - sce2,ssp119 - sce3,ssp119 - sce4,ssp119 - sce5,ssp119 - sce6,ssp126 - sce1,ssp126 - sce2,ssp126 - sce3,ssp126 - sce4,ssp126 - sce5,ssp126 - sce6,ssp534 - sce1,ssp534 - sce2,ssp534 - sce3,ssp534 - sce4,ssp534 - sce5,ssp534 - sce6,ssp434 - sce1,ssp434 - sce2,ssp434 - sce3,ssp434 - sce4,ssp434 - sce5,ssp434 - sce6,ssp245 - sce1,ssp245 - sce2,ssp245 - sce3,ssp245 - sce4,ssp245 - sce5,ssp245 - sce6,ssp460 - sce1,ssp460 - sce2,ssp460 - sce3,ssp460 - sce4,ssp460 - sce5,ssp460 - sce6,ssp370 - sce1,ssp370 - sce2,ssp370 - sce3,ssp370 - sce4,ssp370 - sce5,ssp370 - sce6,ssp585 - sce1,ssp585 - sce2,ssp585 - sce3,ssp585 - sce4,ssp585 - sce5,ssp585 - sce6
2015.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.5,-8.9645386e-05,-8.9645386e-05,-0.00019073486,-0.00019073486,-9.727478e-05,-9.727478e-05,4.196167e-05,4.196167e-05,2.861023e-06,2.861023e-06,-4.7683716e-06,-4.7683716e-06,-0.0001335144,-0.0001335144,0.00029277802,0.00029277802,6.2942505e-05,6.2942505e-05,-4.005432e-05,-4.005432e-05,-1.9073486e-05,-1.9073486e-05,9.250641e-05,9.250641e-05,2.193451e-05,2.193451e-05,6.198883e-05,6.198883e-05,0.00010204315,0.00010204315,0.00012207031,0.00012207031,5.054474e-05,5.054474e-05,0.00018882751,0.00018882751,9.536743e-05,9.536743e-05,7.343292e-05,7.343292e-05,-0.00014972687,-0.00014972687,-1.2397766e-05,-1.2397766e-05,-2.3841858e-05,-2.3841858e-05,-5.8174133e-05,-5.8174133e-05
2021.5,-0.0003452301,-0.0003452301,-0.0010652542,-0.0010652542,-0.0006532669,-0.0006532669,0.00016403198,0.00016403198,-0.00036907196,-0.00036907196,-0.00031661987,-0.00031661987,-6.580353e-05,-6.580353e-05,0.00029277802,0.00029277802,-0.00031089783,-0.00031089783,0.00013637543,0.00013637543,-0.0008049011,-0.0008049011,-0.00021266937,-0.00021266937,-0.00065517426,-0.00065517426,-0.00065135956,-0.00065135956,-0.00040340424,-0.00040340424,-0.00048160553,-0.00048160553,1.2397766e-05,1.2397766e-05,-1.6212463e-05,-1.6212463e-05,-0.00029277802,-0.00029277802,-0.00046348572,-0.00046348572,-0.00040531158,-0.00040531158,-0.0004529953,-0.0004529953,-0.0007791519,-0.0007791519,-0.00050354004,-0.00050354004
2022.5,-5.1498413e-05,-5.1498413e-05,-0.0002527237,-0.0002527237,-0.0007362366,-0.0007362366,-0.0001296997,-0.0001296997,-0.00024604797,-0.00024604797,-0.0011510849,-0.0011510849,0.00063323975,0.00063323975,-0.00025558472,-0.00025558472,8.583069e-05,8.583069e-05,-1.7166138e-05,-1.7166138e-05,-0.0005054474,-0.0005054474,-0.0009021759,-0.0009021759,-0.0001335144,-0.0001335144,-0.0008382797,-0.0008382797,-0.0011825562,-0.0011825562,-0.0005207062,-0.0005207062,-0.0009317398,-0.0009317398,-0.00064086914,-0.00064086914,7.8201294e-05,7.8201294e-05,-0.00044727325,-0.00044727325,-0.0009584427,-0.0009584427,5.722046e-05,5.722046e-05,-0.000497818,-0.000497818,-0.0010318756,-0.0010318756
2023.5,-0.00081443787,-0.00081443787,-0.0010251999,-0.0010251999,-0.0018806458,-0.0018806458,-0.0002975464,-0.0002975464,-0.0005464554,-0.0005464554,-0.0015077591,-0.0015077591,-0.0011034012,-0.0011034012,-0.0008211136,-0.0008211136,-0.0020618439,-0.0020618439,-0.00042247772,-0.00042247772,-0.0003156662,-0.0003156662,-0.00092697144,-0.00092697144,-0.0011644363,-0.0011644363,-0.0013961792,-0.0013961792,-0.0024461746,-0.0024461746,-0.0005836487,-0.0005836487,-0.0011730194,-0.0011730194,-0.0017166138,-0.0017166138,-0.0014457703,-0.0014457703,-0.0012636185,-0.0012636185,-0.0019512177,-0.0019512177,9.918213e-05,9.918213e-05,-0.0010061264,-0.0010061264,-0.0015630722,-0.0015630722
2024.5,-0.0025901794,-0.0025901794,-0.0018796921,-0.0018796921,-0.0037240982,-0.0037240982,-0.0007123947,-0.0007123947,-0.002248764,-0.002248764,-0.0026569366,-0.0026569366,-0.0016956329,-0.0016956329,-0.0029459,-0.0029459,-0.0034341812,-0.0034341812,-0.00037956238,-0.00037956238,-0.0012788773,-0.0012788773,-0.0019426346,-0.0019426346,-0.0006246567,-0.0006246567,-0.0013990402,-0.0013990402,-0.0027399063,-0.0027399063,-0.00092983246,-0.00092983246,-0.00248909,-0.00248909,-0.0026159286,-0.0026159286,-0.0012569427,-0.0012569427,-0.0020179749,-0.0020179749,-0.0025615692,-0.0025615692,6.580353e-05,6.580353e-05,-0.0007276535,-0.0007276535,-0.001988411,-0.001988411
