time,ssp585 - sce1,ssp370 - sce1,ssp460 - sce1,ssp245 - sce1,ssp434 - sce1,ssp534 - sce1,ssp126 - sce1,ssp119 - sce1,ssp585 - sce2,ssp370 - sce2,ssp460 - sce2,ssp245 - sce2,ssp434 - sce2,ssp534 - sce2,ssp126 - sce2,ssp119 - sce2,ssp585 - sce3,ssp370 - sce3,ssp460 - sce3,ssp245 - sce3,ssp434 - sce3,ssp534 - sce3,ssp126 - sce3,ssp119 - sce3,ssp585 - sce4,ssp370 - sce4,ssp460 - sce4,ssp245 - sce4,ssp434 - sce4,ssp534 - sce4,ssp126 - sce4,ssp119 - sce4,ssp585 - sce5,ssp370 - sce5,ssp460 - sce5,ssp245 - sce5,ssp434 - sce5,ssp534 - sce5,ssp126 - sce5,ssp119 - sce5,ssp585 - sce6,ssp370 - sce6,ssp460 - sce6,ssp245 - sce6,ssp434 - sce6,ssp534 - sce6,ssp126 - sce6,ssp119 - sce6
2015.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020.5,3.9100647e-05,4.4822693e-05,6.580353e-05,-0.00016021729,-4.2915344e-05,0.00017547607,-0.00030231476,-4.4822693e-05,3.9100647e-05,4.4822693e-05,6.580353e-05,-0.00016021729,-4.2915344e-05,0.00017547607,-0.00030231476,-4.4822693e-05,1.5258789e-05,-0.00010967255,1.7166138e-05,-7.915497e-05,-5.722046e-06,0.00018596649,-7.343292e-05,-6.866455e-05,1.5258789e-05,-0.00010967255,1.7166138e-05,-7.915497e-05,-5.722046e-06,0.00018596649,-7.343292e-05,-6.866455e-05,-8.2969666e-05,0.00017642975,1.4305115e-05,-6.9618225e-05,-8.869171e-05,6.2942505e-05,-0.00018119812,8.2969666e-05,-8.2969666e-05,0.00017642975,1.4305115e-05,-6.9618225e-05,-8.869171e-05,6.2942505e-05,-0.00018119812,8.2969666e-05
2021.5,-0.0007429123,-0.00014591217,-0.0001449585,4.673004e-05,-0.000333786,0.00012207031,0.0004720688,-7.6293945e-05,-0.0007429123,-0.00014591217,-0.0001449585,4.673004e-05,-0.000333786,0.00012207031,0.0004720688,-7.6293945e-05,-0.000626564,-0.00038909912,-0.00029945374,0.0003566742,-0.00029945374,-0.00026512146,0.00051116943,6.389618e-05,-0.000626564,-0.00038909912,-0.00029945374,0.0003566742,-0.00029945374,-0.00026512146,0.00051116943,6.389618e-05,-0.00044631958,0.0002155304,-8.773804e-05,0.00027942657,-0.00025081635,-5.054474e-05,0.0006494522,0.0003271103,-0.00044631958,0.0002155304,-8.773804e-05,0.00027942657,-0.00025081635,-5.054474e-05,0.0006494522,0.0003271103
2022.5,0.00023269653,-0.00032043457,-0.00010871887,-9.441376e-05,0.00048351288,-0.00046730042,-0.00021076202,-0.0008010864,0.00023269653,-0.00032043457,-0.00010871887,-9.441376e-05,0.00048351288,-0.00046730042,-0.00021076202,-0.0008010864,-0.00019741058,-0.00041103363,-0.0002632141,-0.00021743774,0.00085163116,0.00022029877,-0.00034427643,7.8201294e-05,-0.00019741058,-0.00041103363,-0.0002632141,-0.00021743774,0.00085163116,0.00022029877,-0.00034427643,7.8201294e-05,-0.00030136108,-0.00027275085,-0.00039291382,-0.00021076202,0.0010356903,-0.0004606247,-0.000992775,-0.00030708313,-0.00030136108,-0.00027275085,-0.00039291382,-0.00021076202,0.0010356903,-0.0004606247,-0.000992775,-0.00030708313
2023.5,0.0008401871,0.00058174133,0.00021839142,0.00042629242,-0.00034046173,0.00024986267,0.0001821518,0.00016307831,0.0008401871,0.00058174133,0.00021839142,0.00042629242,-0.00034046173,0.00024986267,0.0001821518,0.00016307831,0.00084400177,-0.00054836273,0.00014305115,-0.0003232956,-0.00070762634,0.00022602081,0.00041007996,-0.00020599365,0.00084400177,-0.00054836273,0.00014305115,-0.0003232956,-0.00070762634,0.00022602081,0.00041007996,-0.00020599365,0.00053310394,-0.00028514862,-0.0007677078,-0.00061416626,-0.000702858,-0.0003004074,0.0004606247,2.861023e-06,0.00053310394,-0.00028514862,-0.0007677078,-0.00061416626,-0.000702858,-0.0003004074,0.0004606247,2.861023e-06
2024.5,0.00085544586,0.00038146973,-0.00037765503,0.0014038086,6.1035156e-05,-9.250641e-05,-6.771088e-05,-0.0005540848,0.00085544586,0.00038146973,-0.00037765503,0.0014038086,6.1035156e-05,-9.250641e-05,-6.771088e-05,-0.0005540848,0.00041675568,0.0007638931,-0.0003118515,0.0005235672,0.0004606247,-0.00079631805,-0.00065898895,0.00036907196,0.00041675568,0.0007638931,-0.0003118515,0.0005235672,0.0004606247,-0.00079631805,-0.00065898895,0.00036907196,0.00043010712,0.00026988983,-0.00088977814,-9.059906e-05,0.00034332275,-0.00091457367,-1.6212463e-05,0.00047302246,0.00043010712,0.00026988983,-0.00088977814,-9.059906e-05,0.00034332275,-0.00091457367,-1.6212463e-05,0.00047302246
